,Calibrations,Condition,Method,replicate,AD,GTEE,l-true,l-est
1187,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,088,0.3695555555555572,0.3648117067722635,25.5318873924614,23.477494614957116
1188,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,089,0.4505925925925943,0.5500425209418016,7.81746267332765,7.507792894861907
1189,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,090,0.4897037037037043,0.48065886512774897,4.568354366918999,6.456157802991405
1190,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,091,0.9114814814814863,0.5907620804702056,1.80322145956995,1.7545517345260466
1191,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,092,0.20340740740740804,0.36252884165626437,6.768738469714,18.1090238521955
1192,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,093,0.25933333333333314,0.3987919769915321,12.179746188844799,12.167102202808309
1193,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,094,0.17414814814814886,0.34606752213959546,22.326046301022103,25.843124960995322
1194,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,095,0.26644444444444415,0.41245796263291273,26.2728559696178,30.835482871956508
1195,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,096,0.4981481481481481,0.3702051567138184,13.4649984450588,13.36587151480196
1196,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,097,0.5935555555555537,0.6103541724489511,2.2303979769587503,2.219279623884506
1197,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,098,0.758888888888889,0.4842000652649185,5.186559034619201,8.743988109392761
1198,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,099,0.8074074074074086,0.49810584103575306,1.49157549743845,2.009614440986328
1199,5,outgroup.0.species.0.15.genes.0.15,wLogDate+CASTLES-Pro,100,0.0645185185185184,0.4491915839899245,83.4160023445576,62.3917569700852
1200,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,001,0.5259999999999988,0.5410144059658988,8.054683121100851,7.789414011787683
1201,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,002,0.22014814814814831,0.40977601117342355,19.219103583071753,11.896527562146355
1202,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,003,0.36555555555555747,0.6302838286556018,7.26183964439905,3.636352516661942
1203,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,004,0.4834074074074083,0.4844009614186549,4.737900402403801,5.078146428523482
1204,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,005,0.5631851851851827,0.6572454616856456,7.8578237697662505,6.157614677022024
1205,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,006,0.854666666666669,0.5781402603307109,3.2486213225745497,2.859155963471178
1206,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,007,0.14940740740740788,0.44642437401911433,34.57032780190365,17.407984771055798
1207,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,008,0.278148148148148,0.28555820886466937,15.53666492309245,10.707852061648063
1208,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,009,0.5112592592592585,0.36324690459504505,10.248556849234152,7.8252309223424
1209,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,010,0.2836296296296299,0.480865240524267,9.387334745824552,13.259598504759968
1210,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,011,0.7174074074074068,0.6983216853261927,3.3324314928147505,3.3268066070552176
1211,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,012,0.4942962962962966,0.3059284159153626,13.5604203357053,12.253818956600146
1212,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,013,0.6484444444444425,0.7844334056102499,2.6866008638323504,2.756708734874417
1213,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,014,0.5997037037037016,0.5368180791986852,7.90506752645095,6.941279216716083
1214,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,015,0.048962962962962917,0.45105441888349107,59.10423025282691,52.83519205009626
1215,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,016,0.3954814814814837,0.5150065805226738,30.16935134842545,23.035457085383822
1216,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,017,0.3549629629629644,0.289404814501114,31.4080953068906,24.911262969821042
1217,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,018,0.734666666666667,0.42528352306110856,7.504107237094352,6.2821552567638
1218,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,019,0.686592592592591,0.5453044928207359,4.56395609622885,3.417776636179713
1219,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,020,0.3656296296296313,0.385255160111522,10.912760810587352,11.158660924565867
1220,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,021,0.12133333333333364,0.32643379359515434,163.67582808668897,160.31411409579334
1221,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,022,0.29948148148148185,0.24271115414220848,28.916810947364553,24.11516396435583
1222,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,023,0.07214814814814817,0.46799928702368393,19.13339039820165,21.509495408191167
1223,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,024,0.7655555555555562,0.4915263747490844,3.06656147259955,2.5162992102465864
1224,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,025,0.2586666666666661,0.5762464124581227,10.047369599767,9.260989672465506
1225,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,026,0.3905185185185206,0.579235137702457,6.157965492267101,16.84395777190324
1226,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,027,0.11607407407407433,0.39346539940177816,13.182132159653353,17.36198427143139
1227,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,028,0.3780000000000023,0.8171772788501015,1.4051761418213502,1.3669056269052933
1228,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,029,0.27474074074074073,0.5206626805085589,2.8290081959862508,2.9949802760037336
1229,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,030,0.5474074074074057,0.36018403173575525,9.1856025998553,7.371210419182829
1230,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,031,0.3903703703703723,0.39378327389646733,6.407030274753851,6.090651969103245
1231,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,032,0.7915555555555561,0.3266535486256698,2.41229162787445,2.5828814878097957
1232,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,033,0.4104444444444467,0.3198943279652247,30.405999847324498,16.090257897362502
1233,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,034,0.7245185185185178,0.6591141990824875,4.600650154745201,4.605826809431606
1234,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,035,0.14481481481481512,0.5199224102075813,24.564257089906498,22.9941299006623
1235,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,036,0.7191851851851848,0.6295209775292974,3.1507554053446003,2.9951577013834934
1236,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,037,0.7098518518518507,0.6913881477466124,4.62165643072555,8.616439731792001
1237,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,038,0.5639999999999981,0.3752529306150978,8.541176693568799,6.068409886211442
1238,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,039,0.46525925925926015,0.6302365078492292,3.2696081283576004,3.017640757569775
1239,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,040,0.043925925925925854,0.36732306426329897,20.2392722057337,27.138532164607863
1240,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,041,0.08185185185185204,0.2917119967522574,35.34562171451945,57.16183567732063
1241,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,042,0.21229629629629684,0.2391729828522284,64.6216654883744,47.01050069393933
1242,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,043,0.43740740740740924,0.5696655902735517,12.85620781870455,12.105475172005583
1243,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,044,0.527703703703703,0.6061413981988177,9.96687401666135,7.480144565477524
1244,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,045,0.4686666666666676,0.27958765560250115,13.70505427077725,8.711424415495314
1245,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,046,0.806370370370372,0.39554131077239585,3.9555470293496997,3.3901905327691217
1246,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,047,0.5262222222222214,0.3341601021182123,15.67254683798855,8.91970442762286
1247,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,048,0.6393333333333305,0.3784198489751923,3.4115014104818506,2.9247465533081463
1248,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,049,0.49370370370370426,0.3838501067571897,17.435725481356705,17.592651837671063
1249,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,050,0.736444444444444,0.45703472936764683,5.902060832934301,3.0709656010364386
1250,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,051,0.129851851851852,0.5838461880055373,8.908836136725451,8.283060577631435
1251,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,052,0.909333333333337,0.7629190516714325,2.4398325417281503,1.974279645360293
1252,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,053,0.42481481481481714,0.6143250195633645,14.582953226446401,9.748357295274646
1253,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,054,0.480666666666668,0.4519043562415645,13.5413305920408,15.790170118865358
1254,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,055,0.6509629629629604,0.47422789862441417,5.02400622727505,3.6995275484456807
1255,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,056,0.7153333333333333,0.4683132328741638,8.498125760580201,8.987417056299428
1256,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,057,0.4940740740740747,0.7379664488112317,15.73005806953455,10.905970239157554
1257,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,058,0.10518518518518558,0.5855304572697805,4.5662048905394,3.9666318372831815
1258,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,059,0.2174814814814816,0.2425394531562041,48.224393059196345,49.695257021090576
1259,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,060,0.8676296296296324,0.6826138694347103,3.12760543176995,2.673457922434244
1260,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,061,0.6192592592592573,0.513648452984803,2.29329553370155,2.1125406449934996
1261,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,062,0.6308888888888866,0.7777331809591481,6.398276728932,1.9383600677474
1262,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,063,0.8901481481481511,0.6737706508333202,2.2978784867327002,1.9869104891931264
1263,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,064,0.4940740740740743,0.43276500334705137,6.31727835814085,6.3825394299207385
1264,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,065,0.5688148148148128,0.4005789621146884,10.98844654387835,5.251532809400823
1265,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,066,0.1336296296296299,0.4874939909117976,12.285802547039252,13.91306839686843
1266,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,067,0.5134074074074066,0.647348710481838,5.612823474908151,5.351946035430344
1267,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,068,0.8742222222222255,0.752872017944346,1.46895286811665,0.6714663775678051
1268,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,069,0.5394074074074062,0.39436811236679137,12.477080991205751,6.774153928782585
1269,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,070,0.2267407407407411,0.37744787259885315,20.0321764737704,17.010963930856818
1270,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,071,0.6454074074074048,0.6610728426815027,6.4916143737445005,4.277833350445995
1271,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,072,0.36985185185185393,0.31732248121698137,39.0271689041392,31.42552835593878
1272,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,073,0.07703703703703718,0.45801176852193815,6.1151078074799,5.604077269013237
1273,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,074,0.2665185185185183,0.5439485841241004,14.01063563308405,13.502077705696445
1274,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,075,0.5265185185185177,0.3978206329437099,8.19388594819795,5.199861321372085
1275,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,076,0.23948148148148163,0.5829908888545928,24.413002229639446,23.425383686513733
1276,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,077,0.09103703703703735,0.3731699262927244,111.5082595179657,91.12114828564306
1277,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,078,0.9126666666666701,0.717942381307396,1.4573863232305,0.8089418434457718
1278,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,079,0.6691111111111098,0.707332242513167,5.335360444909001,5.336273277785451
1279,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,080,0.8958518518518545,0.3821514096108042,3.4165068719306504,3.4104333766716994
1280,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,081,0.063111111111111,0.736322545130364,24.232576913738203,17.869722466108332
1281,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,082,0.09429629629629661,0.36833344666378676,16.73899005559235,15.64008954594225
1282,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,083,0.7403703703703698,0.663432528779002,5.02042403973245,4.383827785184322
1283,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,084,0.030814814814814726,0.33841994279764837,22.96198667631835,21.438661686773276
1284,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,085,0.10525925925925946,0.2920512171962395,10.475565870043601,11.859374934660497
1285,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,086,0.029407407407407295,0.5808768517605751,9.033713664870001,8.392682600714572
1286,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,087,0.6250370370370345,0.5197936710571477,3.6144335231313502,3.5804767165206535
1287,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,088,0.3695555555555572,0.3648117067722635,25.5318873924614,17.292189526834754
1288,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,089,0.4505925925925943,0.5500425209418016,7.81746267332765,7.063654487856683
1289,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,090,0.4897037037037043,0.48065886512774897,4.568354366918999,4.815333393268073
1290,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,091,0.9114814814814863,0.5907620804702056,1.80322145956995,1.2662888673970598
1291,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,092,0.20340740740740804,0.36252884165626437,6.768738469714,11.147410819180324
1292,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,093,0.25933333333333314,0.3987919769915321,12.179746188844799,8.16939969825551
1293,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,094,0.17414814814814886,0.34606752213959546,22.326046301022103,22.561081927579743
1294,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,095,0.26644444444444415,0.41245796263291273,26.2728559696178,25.68580967702374
1295,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,096,0.4981481481481481,0.3702051567138184,13.4649984450588,10.252624068042092
1296,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,097,0.5935555555555537,0.6103541724489511,2.2303979769587503,2.1930360709505847
1297,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,098,0.758888888888889,0.4842000652649185,5.186559034619201,5.025511997025372
1298,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,099,0.8074074074074086,0.49810584103575306,1.49157549743845,1.092118305348206
1299,5,outgroup.0.species.0.15.genes.0.15,wLogDate+ConBL,100,0.0645185185185184,0.4491915839899245,83.4160023445576,64.8325119929412
1300,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,001,0.5259999999999988,0.5410144059658988,8.054683121100851,8.002300000000002
1301,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,002,0.22014814814814831,0.40977601117342355,19.219103583071753,18.918900000000004
1302,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,003,0.36555555555555747,0.6302838286556018,7.26183964439905,10.5548
1303,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,004,0.4834074074074083,0.4844009614186549,4.737900402403801,8.540000000000001
1304,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,005,0.5631851851851827,0.6572454616856456,7.8578237697662505,7.2889
1305,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,006,0.854666666666669,0.5781402603307109,3.2486213225745497,4.721
1306,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,007,0.14940740740740788,0.44642437401911433,34.57032780190365,14.0853
1307,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,008,0.278148148148148,0.28555820886466937,15.53666492309245,30.404600000000002
1308,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,009,0.5112592592592585,0.36324690459504505,10.248556849234152,10.8695
1309,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,010,0.2836296296296299,0.480865240524267,9.387334745824552,15.568200000000001
1310,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,011,0.7174074074074068,0.6983216853261927,3.3324314928147505,3.8883
1311,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,012,0.4942962962962966,0.3059284159153626,13.5604203357053,16.5561
1312,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,013,0.6484444444444425,0.7844334056102499,2.6866008638323504,3.7846
1313,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,014,0.5997037037037016,0.5368180791986852,7.90506752645095,10.7315
1314,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,015,0.048962962962962917,0.45105441888349107,59.10423025282691,50.5887
1315,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,016,0.3954814814814837,0.5150065805226738,30.16935134842545,23.6626
1316,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,017,0.3549629629629644,0.289404814501114,31.4080953068906,25.271900000000002
1317,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,018,0.734666666666667,0.42528352306110856,7.504107237094352,8.793800000000001
1318,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,019,0.686592592592591,0.5453044928207359,4.56395609622885,4.908700000000001
1319,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,020,0.3656296296296313,0.385255160111522,10.912760810587352,16.6152
1320,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,021,0.12133333333333364,0.32643379359515434,163.67582808668897,139.5839
1321,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,022,0.29948148148148185,0.24271115414220848,28.916810947364553,37.1721
1322,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,023,0.07214814814814817,0.46799928702368393,19.13339039820165,21.811
1323,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,024,0.7655555555555562,0.4915263747490844,3.06656147259955,8.7101
1324,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,025,0.2586666666666661,0.5762464124581227,10.047369599767,17.5554
1325,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,026,0.3905185185185206,0.579235137702457,6.157965492267101,57.701600000000006
1326,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,027,0.11607407407407433,0.39346539940177816,13.182132159653353,16.7265
1327,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,028,0.3780000000000023,0.8171772788501015,1.4051761418213502,1.3528
1328,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,029,0.27474074074074073,0.5206626805085589,2.8290081959862508,3.1506
1329,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,030,0.5474074074074057,0.36018403173575525,9.1856025998553,9.642
1330,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,031,0.3903703703703723,0.39378327389646733,6.407030274753851,8.769
1331,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,032,0.7915555555555561,0.3266535486256698,2.41229162787445,2.755
1332,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,033,0.4104444444444467,0.3198943279652247,30.405999847324498,17.986600000000003
1333,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,034,0.7245185185185178,0.6591141990824875,4.600650154745201,4.6658
1334,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,035,0.14481481481481512,0.5199224102075813,24.564257089906498,22.866600000000002
1335,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,036,0.7191851851851848,0.6295209775292974,3.1507554053446003,3.2032
1336,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,037,0.7098518518518507,0.6913881477466124,4.62165643072555,6.003400000000001
1337,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,038,0.5639999999999981,0.3752529306150978,8.541176693568799,6.855300000000001
1338,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,039,0.46525925925926015,0.6302365078492292,3.2696081283576004,7.592200000000001
1339,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,040,0.043925925925925854,0.36732306426329897,20.2392722057337,35.41219999999999
1340,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,041,0.08185185185185204,0.2917119967522574,35.34562171451945,40.728699999999996
1341,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,042,0.21229629629629684,0.2391729828522284,64.6216654883744,97.1107
1342,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,043,0.43740740740740924,0.5696655902735517,12.85620781870455,16.6299
1343,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,044,0.527703703703703,0.6061413981988177,9.96687401666135,7.6979
1344,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,045,0.4686666666666676,0.27958765560250115,13.70505427077725,31.635300000000004
1345,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,046,0.806370370370372,0.39554131077239585,3.9555470293496997,7.6033
1346,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,047,0.5262222222222214,0.3341601021182123,15.67254683798855,26.0162
1347,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,048,0.6393333333333305,0.3784198489751923,3.4115014104818506,3.9293000000000005
1348,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,049,0.49370370370370426,0.3838501067571897,17.435725481356705,23.4867
1349,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,050,0.736444444444444,0.45703472936764683,5.902060832934301,10.1763
1350,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,051,0.129851851851852,0.5838461880055373,8.908836136725451,8.689
1351,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,052,0.909333333333337,0.7629190516714325,2.4398325417281503,2.1309000000000005
1352,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,053,0.42481481481481714,0.6143250195633645,14.582953226446401,14.028699999999999
1353,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,054,0.480666666666668,0.4519043562415645,13.5413305920408,18.617900000000002
1354,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,055,0.6509629629629604,0.47422789862441417,5.02400622727505,5.5453
1355,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,056,0.7153333333333333,0.4683132328741638,8.498125760580201,9.844
1356,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,057,0.4940740740740747,0.7379664488112317,15.73005806953455,12.043800000000001
1357,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,058,0.10518518518518558,0.5855304572697805,4.5662048905394,4.1887
1358,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,059,0.2174814814814816,0.2425394531562041,48.224393059196345,33.53110000000001
1359,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,060,0.8676296296296324,0.6826138694347103,3.12760543176995,3.4171000000000005
1360,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,061,0.6192592592592573,0.513648452984803,2.29329553370155,2.1546000000000003
1361,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,062,0.6308888888888866,0.7777331809591481,6.398276728932,4.237900000000001
1362,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,063,0.8901481481481511,0.6737706508333202,2.2978784867327002,2.158
1363,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,064,0.4940740740740743,0.43276500334705137,6.31727835814085,7.103400000000001
1364,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,065,0.5688148148148128,0.4005789621146884,10.98844654387835,11.460999999999999
1365,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,066,0.1336296296296299,0.4874939909117976,12.285802547039252,21.1954
1366,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,067,0.5134074074074066,0.647348710481838,5.612823474908151,5.4446
1367,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,068,0.8742222222222255,0.752872017944346,1.46895286811665,0.8578
1368,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,069,0.5394074074074062,0.39436811236679137,12.477080991205751,8.5515
1369,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,070,0.2267407407407411,0.37744787259885315,20.0321764737704,17.0164
1370,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,071,0.6454074074074048,0.6610728426815027,6.4916143737445005,11.5897
1371,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,072,0.36985185185185393,0.31732248121698137,39.0271689041392,44.939
1372,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,073,0.07703703703703718,0.45801176852193815,6.1151078074799,7.4773
1373,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,074,0.2665185185185183,0.5439485841241004,14.01063563308405,21.5743
1374,5,outgroup.0.species.0.15.genes.0.15,MD-Cat+CASTLES-Pro,075,0.5265185185185177,0.3978206329437099,8.19388594819795,5.8943
